     1.000     1.000     1.000     0.000    -0.326    -0.879    -1.328    -1.286  1574.400     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -1.355    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -0.879    -1.328    -1.286  3191.800     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.657     0.740    -1.328    -1.286 20505.900     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -2.291    -0.879    -1.328    -1.286  6181.900     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     0.000     1.000     0.000     0.002    -1.069    -1.328    -1.286  5911.600     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     1.000     0.000    -1.308     1.121    -1.328    -1.286  3094.200     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.653    -0.974    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -1.260    -1.328    -1.286  1254.600     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     0.000     0.000    -0.981    -1.450    -1.328    -1.286 13188.800     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -1.308    -1.641    -1.328    -1.286  8061.500     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     0.000     1.000    -1.308    -1.545    -1.328    -1.286  2788.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -1.355    -1.328    -1.286  3972.500     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     1.000     0.000    -0.326    -0.879    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -1.308    -1.641    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.981    -1.641    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -2.291    -0.879    -1.328    -1.286 12187.400     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -1.069    -1.328    -1.286  4843.200     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -1.308    -0.593    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     1.000     0.000    -0.326    -0.307    -1.328    -1.286  8087.500     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -1.545    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -0.879    -1.328    -1.286  2349.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     1.000     0.000    -0.326    -0.402    -1.328    -1.286   590.800     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.653    -1.641    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.981     0.264    -1.328    -1.286  1067.500     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     1.000     0.000    -2.618     0.645    -1.328    -1.286  7285.000     0.000     0.000     0.000     0.000     0.000     0.000     1.089    -0.067    -0.023     0.000     0.000     0.001 1
     1.000     0.000     1.000     0.000     0.657     0.740    -1.328    -1.286 13167.500     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     0.000     0.000    -0.326    -1.164    -1.328    -1.286  1048.400     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -1.308    -1.641    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -1.308    -0.498    -1.328    -1.286  1923.900     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.653     0.074    -1.328    -1.286  4666.200     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -0.688    -1.328    -1.286   549.300     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -2.618    -0.498    -1.328    -1.286   762.900     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.981    -0.593    -1.328    -1.286 10694.300     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -0.688    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     0.000     0.000    -1.636    -1.069    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     1.000     0.000    -2.291     1.026    -1.328    -1.286  8546.700     0.000     0.000     0.000     0.000     0.000     0.000     1.089    -0.067    -0.023     0.000     0.000     0.001 1
     0.000     0.000     1.000     0.000     0.329    -0.498    -1.328    -1.286  7479.700     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.981    -0.688    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.329     1.121    -1.328    -1.286   647.200     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -1.963    -1.545    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -0.879    -1.328    -1.286 11965.800     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.984    -0.593    -1.328    -1.286  9598.500     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     0.000     0.000    -0.326    -0.879    -1.328    -1.286 18783.300     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -1.164    -1.328    -1.286 18678.100     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.981    -1.260    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326     0.550    -1.328    -1.286 23005.600     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -1.164    -1.328    -1.286  6456.700     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -0.879    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -1.545    -1.328    -1.286  2321.100     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     0.000     0.000     0.002     0.359    -1.328    -1.286  4941.800     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.329    -0.688    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -1.308    -0.688    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326     0.359    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     0.000     1.000    -1.308    -1.069    -1.328    -1.286  3881.300     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -0.783    -1.328    -1.286 17231.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     0.000     0.000     0.002    -1.260    -1.328    -1.286  8048.600     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -1.308    -0.879    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     1.000     0.000    -0.326    -0.307    -1.328    -1.286 14509.900     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.653    -1.641    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -0.879    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -1.260    -1.328    -1.286  9983.800     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326     0.931    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     0.000     0.000     0.002    -0.879    -1.328    -1.286  5587.500     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.981    -1.545    -1.328    -1.286  4482.800     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002     0.740    -1.328    -1.286  2456.200     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.653    -0.879    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     0.000     1.000    -0.981    -0.307    -1.328    -1.286 26817.600     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.653    -0.974    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.653    -0.783    -1.328    -1.286  9265.800     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -0.879    -1.328    -1.286   485.200     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -1.545    -1.328    -1.286  4814.600     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -1.450    -1.328    -1.286  7458.100     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.981     0.836    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.329    -0.688    -1.328    -1.286 34099.300     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.981    -1.641    -1.328    -1.286  1953.300     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -0.402    -1.328    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     1.000     0.000    -0.653    -0.783    -1.181    -1.286     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.981    -1.355    -0.885    -1.286  8881.700     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     0.000     1.000    -0.981    -1.641    -1.296    -1.281  6210.700     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -1.355    -1.256    -1.274     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -1.545    -1.266    -1.271   929.900     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     0.000     1.000     0.000     0.002    -0.688    -1.061    -1.262     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     0.000     0.000     0.002    -1.260    -1.061    -1.262 12558.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -0.688    -1.172    -1.261 22163.300     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -1.355    -1.328    -1.259  1652.600     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.653    -1.450    -1.328    -1.259  8124.700     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -1.069    -0.927    -1.250   671.300     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.657    -0.498    -1.328    -1.237 17815.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.653    -1.545    -1.328    -1.229  9737.200     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.981    -1.450    -1.328    -1.229 17685.200     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     0.000     0.000     0.000     0.329    -0.688    -0.645    -1.225     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.005    -0.094     0.001     1.098 1
     0.000     1.000     0.000     0.000    -0.326    -1.545    -1.060    -1.220  4321.700     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     1.000     0.000    -0.981    -0.688    -1.328    -1.219  1773.400     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -1.164    -0.920    -1.219     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     1.000     0.000    -0.653    -1.069    -1.328    -1.219 11233.300     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     0.000     1.000     0.002    -1.069    -0.645    -1.206   559.400     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -1.355    -1.063    -1.198  1085.400     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.981    -1.641    -1.203    -1.196  5445.200     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -0.593    -1.328    -1.194 60307.900     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     1.000     0.000    -0.326    -0.783    -1.328    -1.186  1460.400     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -1.355    -0.139    -1.179  6943.300     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     1.000     0.000    -0.326    -0.974    -1.268    -1.166  4032.700     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.981    -0.307    -1.328    -1.164 10363.300     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     0.000     0.000    -1.308    -1.069    -1.328    -1.163  4232.300     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.653    -1.545    -1.172    -1.158 11141.400     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -0.498    -0.535    -1.155     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     0.000     0.000    -0.326    -0.783    -1.328    -1.126 13385.900     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.981    -0.974    -0.661    -1.121  4849.600     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     1.000     0.000     0.002    -0.879    -0.277    -1.113     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.653    -0.974    -1.019    -1.112  1660.500     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -1.308     1.121    -1.098    -1.099     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     0.000     0.000     0.000     0.002    -0.307    -1.328    -1.098  2484.500     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -1.450    -1.161    -1.098  4146.600     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -1.308    -1.450    -1.328    -1.095  9970.700     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.326    -0.688    -1.168    -1.094     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     1.000     1.000     1.000     0.000    -0.326    -0.783    -1.328    -1.088 26372.300     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
     0.000     1.000     1.000     0.000    -0.653    -1.355    -0.964    -1.086  5615.200     0.000     0.000     0.000     0.000     0.000     0.000    -0.065     0.004     1.096     0.003     0.000    -0.039 1
